"Map","stateName","HotelRating","Latitude","Longitude"
"38.40787, -75.05874","Maryland",4,38.40787,-75.05874
"38.407898, -75.56708","Maryland",2,38.407898,-75.56708
"38.408109, -78.906225","Virginia",2,38.408109,-78.906225
"38.408629, -79.994004","Virginia",3,38.408629,-79.994004
"38.408875, -81.79697","Virginia",2,38.408875,-81.79697
"38.40917, -96.21874","Kansas",2,38.40917,-96.21874
"38.4095, -87.786766","Illinois",2,38.4095,-87.786766
"38.410012, -79.994947","Virginia",3,38.410012,-79.994947
"38.410081, -79.994934","Virginia",3,38.410081,-79.994934
"38.410135, -79.991233","Virginia",3,38.410135,-79.991233
"38.410436, -121.478876","California",2,38.410436,-121.478876
"38.41047, -79.993719","Virginia",3,38.41047,-79.993719
"38.410533, -79.99601","Virginia",3,38.410533,-79.99601
"38.410684, -82.378863","Virginia",2,38.410684,-82.378863
"38.4108221, -79.9941458","Virginia",3,38.4108221,-79.9941458
"38.410886, -96.223522","Kansas",3,38.410886,-96.223522
"38.41119, -96.22489","Kansas",1,38.41119,-96.22489
"38.411462, -79.995895","Virginia",3,38.411462,-79.995895
"38.4114749114343, -96.2241545319557","Kansas",3,38.4114749114343,-96.2241545319557
"38.411556, -75.56726","Maryland",2,38.411556,-75.56726
"38.411823, -96.22591","Kansas",2,38.411823,-96.22591
"38.412183, -79.99712","Virginia",3,38.412183,-79.99712
"38.41219, -75.05692","Maryland",3,38.41219,-75.05692
"38.412227, -79.996434","Virginia",2,38.412227,-79.996434
"38.413048, -82.35685","Virginia",2,38.413048,-82.35685
"38.413113, -75.566956","Maryland",2,38.413113,-75.566956
"38.41323, -79.997518","Virginia",3.5,38.41323,-79.997518
"38.41346, -75.05768","Maryland",3,38.41346,-75.05768
"38.413612, -82.3425","Virginia",2,38.413612,-82.3425
"38.413624, -75.056935","Maryland",2,38.413624,-75.056935
"38.413773, -81.79814","Virginia",2,38.413773,-81.79814
"38.414032, -122.71757","California",2,38.414032,-122.71757
"38.414165, -82.342485","Virginia",2,38.414165,-82.342485
"38.414566, -80.033198","Virginia",2,38.414566,-80.033198
"38.41458, -82.47563","Virginia",1,38.41458,-82.47563
"38.41462, -90.39169","Missouri",2,38.41462,-90.39169
"38.41469, -81.79505","Virginia",2,38.41469,-81.79505
"38.414913, -82.25751","Virginia",2,38.414913,-82.25751
"38.41501, -75.05621","Maryland",2,38.41501,-75.05621
"38.41509, -75.56628","Maryland",2,38.41509,-75.56628
"38.4151, -82.2615","Virginia",3,38.4151,-82.2615
"38.4167, -122.71382","California",2,38.4167,-122.71382
"38.416927, -82.25743","Virginia",2,38.416927,-82.25743
"38.41805, -75.05736","Maryland",2,38.41805,-75.05736
"38.41823, -122.71519","California",3,38.41823,-122.71519
"38.41846, -75.05565","Maryland",3,38.41846,-75.05565
"38.418533, -82.50431","Ohio",2,38.418533,-82.50431
"38.41906, -121.392626","California",3,38.41906,-121.392626
"38.4191, -120.82447","California",4,38.4191,-120.82447
"38.419219971, -78.894706726","Virginia",3,38.419219971,-78.894706726
"38.41933, -75.56313","Maryland",3,38.41933,-75.56313
"38.4197, -96.21237","Kansas",2,38.4197,-96.21237
"38.41985, -122.389","California",3,38.41985,-122.389
"38.419946, -96.216061","Kansas",2,38.419946,-96.216061
"38.420085, -81.811293","Virginia",4,38.420085,-81.811293
"38.42045, -122.5531","California",3,38.42045,-122.5531
"38.42055, -82.26209","Virginia",2,38.42055,-82.26209
"38.420617, -96.214908","Kansas",2,38.420617,-96.214908
"38.42094, -122.71353","California",2,38.42094,-122.71353
"38.42116, -122.71352","California",2,38.42116,-122.71352
"38.42174, -122.71335","California",3,38.42174,-122.71335
"38.422073, -96.21998","Kansas",2,38.422073,-96.21998
"38.422203, -82.44527","Virginia",3,38.422203,-82.44527
"38.422253, -82.44206","Virginia",4,38.422253,-82.44206
"38.422264, -96.22003","Kansas",2,38.422264,-96.22003
"38.42235, -96.21786","Kansas",2,38.42235,-96.21786
"38.42255, -96.21938","Kansas",2,38.42255,-96.21938
"38.422726, -75.055011","Maryland",3,38.422726,-75.055011
"38.422855, -121.39799","California",3,38.422855,-121.39799
"38.423374, -82.57159","Ohio",2,38.423374,-82.57159
"38.4235, -96.221","Kansas",2,38.4235,-96.221
"38.42385, -122.71352","California",2,38.42385,-122.71352
"38.423965, -121.39983","California",2,38.423965,-121.39983
"38.42442, -75.05417","Maryland",3,38.42442,-75.05417
"38.42462, -75.06382","Maryland",3,38.42462,-75.06382
"38.425056, -75.058776","Maryland",3,38.425056,-75.058776
"38.425243, -96.213615","Kansas",2,38.425243,-96.213615
"38.42576, -121.483536","California",2,38.42576,-121.483536
"38.425884, -75.05563","Maryland",3,38.425884,-75.05563
"38.42616, -78.89014","Virginia",2,38.42616,-78.89014
"38.42637, -82.69825","Kentucky",1,38.42637,-82.69825
"38.426452, -75.055391","Maryland",3,38.426452,-75.055391
"38.426777, -121.48211","California",2,38.426777,-121.48211
"38.426782, -77.415736","Minnesota",3,38.426782,-77.415736
"38.426782, -77.415736","Virginia",3,38.426782,-77.415736
"38.42736, -78.85376","Virginia",2,38.42736,-78.85376
"38.428136, -78.850773","Virginia",3,38.428136,-78.850773
"38.42894, -75.0554","Maryland",2,38.42894,-75.0554
"38.4292, -83.99194","Indiana",3,38.4292,-83.99194
"38.42975, -78.87289","Virginia",2,38.42975,-78.87289
"38.43005, -122.3376","California",5,38.43005,-122.3376
"38.43011, -75.05492","Maryland",3,38.43011,-75.05492
"38.430865, -75.054565","Maryland",2,38.430865,-75.054565
"38.43096, -78.84946","Virginia",2,38.43096,-78.84946
"38.431007, -78.8504","Virginia",2,38.431007,-78.8504
"38.431156, -78.84649","Virginia",2,38.431156,-78.84649
"38.431278, -78.848963","Virginia",3,38.431278,-78.848963
"38.43166, -75.05533","Maryland",2,38.43166,-75.05533
"38.43257, -75.05355","Maryland",4,38.43257,-75.05355
"38.43271, -78.84539","Virginia",2,38.43271,-78.84539
"38.4345, -78.8459","Virginia",2,38.4345,-78.8459
"38.43465, -122.71236","California",3,38.43465,-122.71236
"38.4349992516041, -78.8482448318973","Virginia",3,38.4349992516041,-78.8482448318973
"38.43552, -122.720744","California",3,38.43552,-122.720744
"38.43567, -78.84738","Virginia",2,38.43567,-78.84738
"38.435709, -90.383841","Missouri",2,38.435709,-90.383841
"38.435835, -78.934994","Virginia",2,38.435835,-78.934994
"38.436096, -122.71994","California",4,38.436096,-122.71994
"38.43622, -78.84811","Virginia",4,38.43622,-78.84811
"38.43645, -88.95034","Illinois",2,38.43645,-88.95034
"38.4367, -89.53383","Illinois",2,38.4367,-89.53383
"38.437031, -78.613986","Florida",3,38.437031,-78.613986
"38.437756, -78.84384","Virginia",2,38.437756,-78.84384
"38.437991, -79.992365","Virginia",3,38.437991,-79.992365
"38.438225, -122.719475","California",3,38.438225,-122.719475
"38.438276, -122.720705","California",3,38.438276,-122.720705
"38.43873, -120.07664","California",2,38.43873,-120.07664
"38.43903, -105.24217","Colorado",2,38.43903,-105.24217
"38.44009, -75.56333","Maryland",2,38.44009,-75.56333
"38.44045639, -75.051734924","Maryland",3,38.44045639,-75.051734924
"38.441, -75.05311","Maryland",3,38.441,-75.05311
"38.44202, -85.768539","Indiana",4,38.44202,-85.768539
"38.4421, -78.87302","Virginia",3,38.4421,-78.87302
"38.44214, -90.21662","Illinois",2,38.44214,-90.21662
"38.44214, -90.21662","Missouri",2,38.44214,-90.21662
"38.44279, -75.05088","Maryland",3,38.44279,-75.05088
"38.443000793, -90.376998901","Missouri",2,38.443000793,-90.376998901
"38.44323, -82.01931","Virginia",1,38.44323,-82.01931
"38.44345, -75.05336","Maryland",2,38.44345,-75.05336
"38.44391, -90.37753","Missouri",3,38.44391,-90.37753
"38.44462, -105.23017","Colorado",2,38.44462,-105.23017
"38.4446455028, -78.0106696799","Minnesota",3,38.4446455028,-78.0106696799
"38.4446455028, -78.0106696799","Virginia",3,38.4446455028,-78.0106696799
"38.44491, -78.01093","Minnesota",3,38.44491,-78.01093
"38.44491, -78.01093","Virginia",3,38.44491,-78.01093
"38.44498, -90.37792","Missouri",3,38.44498,-90.37792
"38.44501, -90.99638","Missouri",2,38.44501,-90.99638
"38.44501, -90.99638","Washington",2,38.44501,-90.99638
"38.445146, -122.717818","California",3,38.445146,-122.717818
"38.44521, -78.86944","Virginia",3,38.44521,-78.86944
"38.445735, -82.58831","Ohio",2,38.445735,-82.58831
"38.44657, -82.61154","Kentucky",2,38.44657,-82.61154
"38.44669, -105.20091","Colorado",1,38.44669,-105.20091
"38.44677, -105.22701","Colorado",1,38.44677,-105.22701
"38.44704, -105.18774","Colorado",2,38.44704,-105.18774
"38.44705, -105.19333","Colorado",2,38.44705,-105.19333
"38.44721, -121.85499","California",2,38.44721,-121.85499
"38.44723, -122.8605","California",3,38.44723,-122.8605
"38.44772, -105.17993","Colorado",2,38.44772,-105.17993
"38.448036, -105.181465","Colorado",2,38.448036,-105.181465
"38.448193, -78.859619","Virginia",3,38.448193,-78.859619
"38.448494, -105.218864","Colorado",2,38.448494,-105.218864
"38.44873, -105.20688","Colorado",2,38.44873,-105.20688
"38.449074, -105.22083","Colorado",2,38.449074,-105.22083
"38.449742, -123.115224","California",3,38.449742,-123.115224
"38.45044, -75.05232","Maryland",2,38.45044,-75.05232
"38.45059, -75.05555","Maryland",3,38.45059,-75.05555
"38.451294, -122.68813","California",3,38.451294,-122.68813
"38.45134, -78.90388","Virginia",3,38.45134,-78.90388
"38.45205, -75.05247","Delaware",4,38.45205,-75.05247
"38.4532, -121.82414","California",2,38.4532,-121.82414
"38.454, -75.55857","Maryland",1,38.454,-75.55857
"38.454437, -81.93814","Virginia",3,38.454437,-81.93814
"38.45484, -107.867245","Colorado",2,38.45484,-107.867245
"38.45523, -75.05238","Delaware",3,38.45523,-75.05238
"38.455235, -121.408165","California",2,38.455235,-121.408165
"38.45524, -78.02091","Minnesota",2,38.45524,-78.02091
"38.45524, -78.02091","Virginia",2,38.45524,-78.02091
"38.45531, -78.02097","Minnesota",2,38.45531,-78.02097
"38.45531, -78.02097","Virginia",2,38.45531,-78.02097
"38.4556, -121.84399","California",2,38.4556,-121.84399
"38.455708, -78.02014","Minnesota",2,38.455708,-78.02014
"38.455708, -78.02014","Virginia",2,38.455708,-78.02014
"38.45574, -77.405512","Minnesota",2,38.45574,-77.405512
"38.45574, -77.405512","Virginia",2,38.45574,-77.405512
"38.455837, -81.922874","Utah",2,38.455837,-81.922874
"38.45588, -78.02009","Minnesota",2,38.45588,-78.02009
"38.45588, -78.02009","Virginia",2,38.45588,-78.02009
"38.456474, -77.40618","Minnesota",2,38.456474,-77.40618
"38.456474, -77.40618","Virginia",2,38.456474,-77.40618
"38.458023, -81.50149","Virginia",2,38.458023,-81.50149
"38.45821, -75.05074","Delaware",3,38.45821,-75.05074
"38.45843, -81.93393","Virginia",2,38.45843,-81.93393
"38.45845, -122.717595","California",2,38.45845,-122.717595
"38.459396, -121.84008","California",2,38.459396,-121.84008
"38.459652, -81.933975","Virginia",2,38.459652,-81.933975
"38.459756, -122.421115","California",3,38.459756,-122.421115
"38.46036, -78.1285","Minnesota",5,38.46036,-78.1285
"38.46036, -78.1285","Virginia",5,38.46036,-78.1285
"38.46186, -85.38539","Kentucky",3,38.46186,-85.38539
"38.462307, -77.40579","Minnesota",2,38.462307,-77.40579
"38.462307, -77.40579","Virginia",2,38.462307,-77.40579
"38.46314, -122.728195","California",2,38.46314,-122.728195
"38.4632, -90.37159","Missouri",2,38.4632,-90.37159
"38.464019, -122.728206","California",2,38.464019,-122.728206
"38.46483, -75.05169","Delaware",3,38.46483,-75.05169
"38.46503, -75.05155","Delaware",3,38.46503,-75.05155
"38.466515, -77.40415","Minnesota",3,38.466515,-77.40415
"38.466515, -77.40415","Virginia",3,38.466515,-77.40415
"38.466858, -100.90655","Kansas",2,38.466858,-100.90655
"38.467052, -77.41274","Minnesota",2,38.467052,-77.41274
"38.467052, -77.41274","Virginia",2,38.467052,-77.41274
"38.46761, -107.86635","Colorado",2,38.46761,-107.86635
"38.4676949, -123.0058941","California",3,38.4676949,-123.0058941
"38.467926, -77.41309","Minnesota",2,38.467926,-77.41309
"38.467926, -77.41309","Virginia",2,38.467926,-77.41309
"38.468403, -77.401375","Minnesota",3,38.468403,-77.401375
"38.468403, -77.401375","Virginia",3,38.468403,-77.401375
"38.468475, -107.86621","Colorado",2,38.468475,-107.86621
"38.468687, -123.008497","California",2,38.468687,-123.008497
"38.46898, -77.41503","Minnesota",2,38.46898,-77.41503
"38.46898, -77.41503","Virginia",2,38.46898,-77.41503
"38.46903, -82.62243","Kentucky",2,38.46903,-82.62243
"38.469067, -77.41399","Minnesota",2,38.469067,-77.41399
"38.469067, -77.41399","Virginia",2,38.469067,-77.41399
"38.46917, -78.00078","Minnesota",3,38.46917,-78.00078
"38.46917, -78.00078","Virginia",3,38.46917,-78.00078
"38.46925, -121.82339","California",3,38.46925,-121.82339
"38.47012, -77.41341","Minnesota",2,38.47012,-77.41341
"38.47012, -77.41341","Virginia",2,38.47012,-77.41341
"38.470223, -122.729968","California",2,38.470223,-122.729968
"38.47037, -77.40084","Minnesota",3,38.47037,-77.40084
"38.47037, -77.40084","Virginia",3,38.47037,-77.40084
"38.472134, -77.39777","Minnesota",2,38.472134,-77.39777
"38.472134, -77.39777","Virginia",2,38.472134,-77.39777
"38.47241, -77.99409","Minnesota",2,38.47241,-77.99409
"38.47241, -77.99409","Virginia",2,38.47241,-77.99409
"38.474827, -121.419715","California",2,38.474827,-121.419715
"38.47491, -122.7273","California",2,38.47491,-122.7273
"38.47518, -122.73281","California",3,38.47518,-122.73281
"38.475193, -122.728618","California",3,38.475193,-122.728618
"38.475217, -121.42171","California",2,38.475217,-121.42171
"38.47526, -82.64137","Kentucky",3,38.47526,-82.64137
"38.47586, -121.417325","California",2,38.47586,-121.417325
"38.47598, -121.42213","California",2,38.47598,-121.42213
"38.47668, -122.727469","California",4,38.47668,-122.727469
"38.476699, -102.776479","Colorado",2,38.476699,-102.776479
"38.47722, -122.99842","California",3,38.47722,-122.99842
"38.47727, -102.77491","Colorado",2,38.47727,-102.77491
"38.478363, -77.386327","Minnesota",3,38.478363,-77.386327
"38.478363, -77.386327","Virginia",3,38.478363,-77.386327
"38.478664, -121.427909","California",2,38.478664,-121.427909
"38.479115, -122.73586","California",2,38.479115,-122.73586
"38.47932, -122.7355","California",3,38.47932,-122.7355
"38.47965, -82.64083","Kentucky",4,38.47965,-82.64083
"38.479856, -91.855033","Missouri",3,38.479856,-91.855033
"38.48073, -82.87326","Kentucky",1,38.48073,-82.87326
"38.482068, -77.988074","Minnesota",2,38.482068,-77.988074
"38.482068, -77.988074","Virginia",2,38.482068,-77.988074
"38.48222, -122.90009","Maryland",3,38.48222,-122.90009
"38.48322, -122.4442","California",3,38.48322,-122.4442
"38.483936, -90.75671","Missouri",2,38.483936,-90.75671
"38.484528, -90.35321","Missouri",2,38.484528,-90.35321
"38.484528, -90.357828","Missouri",2,38.484528,-90.357828
"38.4846, -90.35379","Missouri",2,38.4846,-90.35379
"38.485672, -107.868173","Colorado",2,38.485672,-107.868173
"38.48607, -90.75642","Missouri",2,38.48607,-90.75642
"38.48765, -107.86555","Colorado",2,38.48765,-107.86555
"38.48776, -107.86203","Colorado",3,38.48776,-107.86203
"38.487815, -107.855025","Colorado",2,38.487815,-107.855025
"38.48789, -107.86144","Colorado",2,38.48789,-107.86144
"38.487934, -107.86223","Colorado",2,38.487934,-107.86223
"38.48823, -107.86276","Colorado",2,38.48823,-107.86276
"38.488759, -122.43428","California",3,38.488759,-122.43428
"38.48952, -122.88329","Maryland",4,38.48952,-122.88329
"38.48953, -107.1021","Colorado",1,38.48953,-107.1021
"38.49375, -122.406384","California",5,38.49375,-122.406384
"38.49393, -122.45592","California",4,38.49393,-122.45592
"38.494606018, -109.44437408","Utah",4,38.494606018,-109.44437408
"38.4951, -122.45781","California",3,38.4951,-122.45781
"38.49514, -122.45827","California",2,38.49514,-122.45827
"38.49516, -122.75897","California",4,38.49516,-122.75897
"38.49533, -121.4414","California",2,38.49533,-121.4414
"38.49539, -109.4454","Utah",3,38.49539,-109.4454
"38.49618, -105.32064","Colorado",3,38.49618,-105.32064
"38.49624, -122.46103","California",3,38.49624,-122.46103
"38.49639, -109.46537","Utah",4,38.49639,-109.46537
"38.49658, -123.00896","California",3,38.49658,-123.00896
"38.49751, -107.897194","Colorado",2,38.49751,-107.897194
"38.49765, -77.00845","Maryland",5,38.49765,-77.00845
"38.498026, -78.471419","Virginia",3,38.498026,-78.471419
"38.49852, -82.677185","Kentucky",2,38.49852,-82.677185
"38.49864, -122.99523","California",3,38.49864,-122.99523
"38.498948, -122.989233","California",4,38.498948,-122.989233
"38.501944, -123.00207","California",2,38.501944,-123.00207
"38.50202, -123.00418","California",2,38.50202,-123.00418
"38.50255, -122.46577","California",4,38.50255,-122.46577
"38.50294, -78.47071","Virginia",3,38.50294,-78.47071
"38.50321, -123.00211","California",3,38.50321,-123.00211
"38.50345, -123.00102","California",3,38.50345,-123.00102
"38.50435, -122.46893","California",4,38.50435,-122.46893
"38.504578, -90.66497","Missouri",2,38.504578,-90.66497
"38.504608154296875, -90.66380310058594","Missouri",2,38.504608154296875,-90.66380310058594
"38.50566, -122.47065","California",3,38.50566,-122.47065
"38.50616, -122.9607","California",4,38.50616,-122.9607
"38.50625, -121.43396","California",2,38.50625,-121.43396
"38.50625, -122.4724","California",4,38.50625,-122.4724
"38.50646, -122.99256","California",3,38.50646,-122.99256
"38.508193, -90.67937","Missouri",3,38.508193,-90.67937
"38.509216, -122.47868","California",5,38.509216,-122.47868
"38.510963, -90.33766","Missouri",2,38.510963,-90.33766
"38.51219, -119.46407","California",1,38.51219,-119.46407
"38.51235, -119.47029","California",2,38.51235,-119.47029
"38.512512, -90.334114","Missouri",3,38.512512,-90.334114
"38.51263, -119.46588","California",2,38.51263,-119.46588
"38.512822, -122.984498","California",2,38.512822,-122.984498
"38.51331, -119.46841","California",3,38.51331,-119.46841
"38.513508, -122.78212","California",3,38.513508,-122.78212
"38.51362, -89.97747","Illinois",2,38.51362,-89.97747
"38.5142, -77.3726","Minnesota",2,38.5142,-77.3726
"38.5142, -77.3726","Virginia",2,38.5142,-77.3726
"38.51537, -121.5005","California",2,38.51537,-121.5005
"38.515664, -122.982905","California",2,38.515664,-122.982905
"38.51587, -77.36976","Minnesota",3,38.51587,-77.36976
"38.51587, -77.36976","Virginia",3,38.51587,-77.36976
"38.51845, -78.43734","Virginia",3,38.51845,-78.43734
"38.521064758, -122.97836304","California",3,38.521064758,-122.97836304
"38.5211, -90.00785","Illinois",3,38.5211,-90.00785
"38.5214, -109.495","Utah",4,38.5214,-109.495
"38.52146, -98.7858","Kansas",2,38.52146,-98.7858
"38.522678, -122.465981","California",5,38.522678,-122.465981
"38.523098, -76.98181","Maryland",2,38.523098,-76.98181
"38.52344, -105.9865","Colorado",2,38.52344,-105.9865
"38.52367, -106.01274","Colorado",3,38.52367,-106.01274
"38.52371, -106.01116","Colorado",2,38.52371,-106.01116
